Race,Category,Name,Bib,Chip,Start Time,End Time,Lap,Lap time
CXR 4 - Frontier Park,Cat 4 Master Men age 55+,STEVE ELLIS,1282,11261,2017-10-29 10:27:30.620000,2017-10-29 10:53:12.340000,6,0:13:05.960000
CXR 4 - Frontier Park,Clydesdales,DAVID MCINTOSH,947,13600,2017-10-29 10:27:39.800000,2017-10-29 10:50:48.390000,1,0:11:36.830000
CXR 4 - Frontier Park,Clydesdales,DAVID MCINTOSH,947,13600,2017-10-29 10:27:39.800000,2017-10-29 10:50:48.390000,2,0:11:31.760000
CXR 4 - Frontier Park,Clydesdales,DAVID MCINTOSH,947,13600,2017-10-29 10:27:39.800000,2017-10-29 10:50:48.390000,3,-1 day
CXR 4 - Frontier Park,Clydesdales,DAVID MCINTOSH,947,13600,2017-10-29 10:27:39.800000,2017-10-29 10:50:48.390000,4, 23:36:51.410000
CXR 4 - Frontier Park,Clydesdales,DAVID MCINTOSH,947,13600,2017-10-29 10:27:39.800000,2017-10-29 10:50:48.390000,5,0:11:36.830000
CXR 4 - Frontier Park,Clydesdales,DAVID MCINTOSH,947,13600,2017-10-29 10:27:39.800000,2017-10-29 10:50:48.390000,6,0:11:31.760000
CXR 4 - Frontier Park,Cat 4 Master Men age 55+,PETE MAYER,1238,13827,2017-10-29 10:27:40.550000,2017-10-29 10:54:12.580000,1,0:13:06.270000
CXR 4 - Frontier Park,Cat 4 Master Men age 55+,PETE MAYER,1238,13827,2017-10-29 10:27:40.550000,2017-10-29 10:54:12.580000,2,0:13:25.760000
CXR 4 - Frontier Park,Cat 4 Master Men age 55+,PETE MAYER,1238,13827,2017-10-29 10:27:40.550000,2017-10-29 10:54:12.580000,3,-1 day
CXR 4 - Frontier Park,Cat 4 Master Men age 55+,PETE MAYER,1238,13827,2017-10-29 10:27:40.550000,2017-10-29 10:54:12.580000,4, 23:33:27.970000
CXR 4 - Frontier Park,Cat 4 Master Men age 55+,PETE MAYER,1238,13827,2017-10-29 10:27:40.550000,2017-10-29 10:54:12.580000,5,0:13:06.270000
CXR 4 - Frontier Park,Cat 4 Master Men age 55+,PETE MAYER,1238,13827,2017-10-29 10:27:40.550000,2017-10-29 10:54:12.580000,6,0:13:25.760000
CXR 4 - Frontier Park,Clydesdales,LASH MULLEN,146,11494,2017-10-29 10:27:44.310000,2017-10-29 10:51:40.590000,1,0:11:27.020000
CXR 4 - Frontier Park,Clydesdales,LASH MULLEN,146,11494,2017-10-29 10:27:44.310000,2017-10-29 10:51:40.590000,2,0:12:29.260000
CXR 4 - Frontier Park,Clydesdales,LASH MULLEN,146,11494,2017-10-29 10:27:44.310000,2017-10-29 10:51:40.590000,3,-1 day
CXR 4 - Frontier Park,Clydesdales,LASH MULLEN,146,11494,2017-10-29 10:27:44.310000,2017-10-29 10:51:40.590000,4, 23:36:03.720000
CXR 4 - Frontier Park,Clydesdales,LASH MULLEN,146,11494,2017-10-29 10:27:44.310000,2017-10-29 10:51:40.590000,5,0:11:27.020000
CXR 4 - Frontier Park,Clydesdales,LASH MULLEN,146,11494,2017-10-29 10:27:44.310000,2017-10-29 10:51:40.590000,6,0:12:29.260000
CXR 4 - Frontier Park,Cat 4 Master Men age 55+,BLAIR COOPER,1201,12075,2017-10-29 10:27:46.810000,2017-10-29 10:59:28.090000,1,0:13:01.510000
CXR 4 - Frontier Park,Cat 4 Master Men age 55+,BLAIR COOPER,1201,12075,2017-10-29 10:27:46.810000,2017-10-29 10:59:28.090000,2,0:18:39.770000
CXR 4 - Frontier Park,Cat 4 Master Men age 55+,BLAIR COOPER,1201,12075,2017-10-29 10:27:46.810000,2017-10-29 10:59:28.090000,3,-1 day
CXR 4 - Frontier Park,Cat 4 Master Men age 55+,BLAIR COOPER,1201,12075,2017-10-29 10:27:46.810000,2017-10-29 10:59:28.090000,4, 23:28:18.720000
CXR 4 - Frontier Park,Cat 4 Master Men age 55+,BLAIR COOPER,1201,12075,2017-10-29 10:27:46.810000,2017-10-29 10:59:28.090000,5,0:13:01.510000
CXR 4 - Frontier Park,Cat 4 Master Men age 55+,BLAIR COOPER,1201,12075,2017-10-29 10:27:46.810000,2017-10-29 10:59:28.090000,6,0:18:39.770000
CXR 4 - Frontier Park,Clydesdales,SAGE VANN,196,10215,2017-10-29 10:27:46.860000,2017-10-29 10:50:48.080000,1,0:11:28.960000
CXR 4 - Frontier Park,Clydesdales,SAGE VANN,196,10215,2017-10-29 10:27:46.860000,2017-10-29 10:50:48.080000,2,0:11:32.260000
CXR 4 - Frontier Park,Clydesdales,SAGE VANN,196,10215,2017-10-29 10:27:46.860000,2017-10-29 10:50:48.080000,3,-1 day
CXR 4 - Frontier Park,Clydesdales,SAGE VANN,196,10215,2017-10-29 10:27:46.860000,2017-10-29 10:50:48.080000,4, 23:36:58.780000
CXR 4 - Frontier Park,Clydesdales,SAGE VANN,196,10215,2017-10-29 10:27:46.860000,2017-10-29 10:50:48.080000,5,0:11:28.960000
CXR 4 - Frontier Park,Clydesdales,SAGE VANN,196,10215,2017-10-29 10:27:46.860000,2017-10-29 10:50:48.080000,6,0:11:32.260000
CXR 4 - Frontier Park,Clydesdales,RAFE WADLEIGH,1511,11813,2017-10-29 10:27:56.060000,2017-10-29 10:52:35.580000,1,0:12:10.020000
CXR 4 - Frontier Park,Clydesdales,RAFE WADLEIGH,1511,11813,2017-10-29 10:27:56.060000,2017-10-29 10:52:35.580000,2,0:12:29.500000
CXR 4 - Frontier Park,Clydesdales,RAFE WADLEIGH,1511,11813,2017-10-29 10:27:56.060000,2017-10-29 10:52:35.580000,3,-1 day
CXR 4 - Frontier Park,Clydesdales,RAFE WADLEIGH,1511,11813,2017-10-29 10:27:56.060000,2017-10-29 10:52:35.580000,4, 23:35:20.480000
CXR 4 - Frontier Park,Clydesdales,RAFE WADLEIGH,1511,11813,2017-10-29 10:27:56.060000,2017-10-29 10:52:35.580000,5,0:12:10.020000
CXR 4 - Frontier Park,Clydesdales,RAFE WADLEIGH,1511,11813,2017-10-29 10:27:56.060000,2017-10-29 10:52:35.580000,6,0:12:29.500000
CXR 4 - Frontier Park,Cat 4 Master Men age 45+,JEFFREY COOPERSMITH,964,6833,2017-10-29 10:27:57.310000,2017-10-29 10:56:12.340000,1,0:13:59.520000
CXR 4 - Frontier Park,Cat 4 Master Men age 45+,JEFFREY COOPERSMITH,964,6833,2017-10-29 10:27:57.310000,2017-10-29 10:56:12.340000,2,0:14:15.510000
CXR 4 - Frontier Park,Cat 4 Master Men age 45+,JEFFREY COOPERSMITH,964,6833,2017-10-29 10:27:57.310000,2017-10-29 10:56:12.340000,3,-1 day
CXR 4 - Frontier Park,Cat 4 Master Men age 45+,JEFFREY COOPERSMITH,964,6833,2017-10-29 10:27:57.310000,2017-10-29 10:56:12.340000,4, 23:31:44.970000
CXR 4 - Frontier Park,Cat 4 Master Men age 45+,JEFFREY COOPERSMITH,964,6833,2017-10-29 10:27:57.310000,2017-10-29 10:56:12.340000,5,0:13:59.520000
CXR 4 - Frontier Park,Cat 4 Master Men age 45+,JEFFREY COOPERSMITH,964,6833,2017-10-29 10:27:57.310000,2017-10-29 10:56:12.340000,6,0:14:15.510000
CXR 4 - Frontier Park,Clydesdales,STEVE TOWNSEND,295,9970,2017-10-29 10:28:16.310000,2017-10-29 10:53:34.080000,1,0:12:41.520000
CXR 4 - Frontier Park,Clydesdales,STEVE TOWNSEND,295,9970,2017-10-29 10:28:16.310000,2017-10-29 10:53:34.080000,2,0:12:36.250000
CXR 4 - Frontier Park,Clydesdales,STEVE TOWNSEND,295,9970,2017-10-29 10:28:16.310000,2017-10-29 10:53:34.080000,3,-1 day
CXR 4 - Frontier Park,Clydesdales,STEVE TOWNSEND,295,9970,2017-10-29 10:28:16.310000,2017-10-29 10:53:34.080000,4, 23:34:42.230000
CXR 4 - Frontier Park,Clydesdales,STEVE TOWNSEND,295,9970,2017-10-29 10:28:16.310000,2017-10-29 10:53:34.080000,5,0:12:41.520000
CXR 4 - Frontier Park,Clydesdales,STEVE TOWNSEND,295,9970,2017-10-29 10:28:16.310000,2017-10-29 10:53:34.080000,6,0:12:36.250000
CXR 4 - Frontier Park,Clydesdales,KELSEY WOOD,1663,8120,2017-10-29 10:28:29.560000,2017-10-29 10:55:17.080000,1,0:13:51.010000
CXR 4 - Frontier Park,Clydesdales,KELSEY WOOD,1663,8120,2017-10-29 10:28:29.560000,2017-10-29 10:55:17.080000,2,0:12:56.510000
CXR 4 - Frontier Park,Clydesdales,KELSEY WOOD,1663,8120,2017-10-29 10:28:29.560000,2017-10-29 10:55:17.080000,3,-1 day
CXR 4 - Frontier Park,Clydesdales,KELSEY WOOD,1663,8120,2017-10-29 10:28:29.560000,2017-10-29 10:55:17.080000,4, 23:33:12.480000
CXR 4 - Frontier Park,Clydesdales,KELSEY WOOD,1663,8120,2017-10-29 10:28:29.560000,2017-10-29 10:55:17.080000,5,0:13:51.010000
CXR 4 - Frontier Park,Clydesdales,KELSEY WOOD,1663,8120,2017-10-29 10:28:29.560000,2017-10-29 10:55:17.080000,6,0:12:56.510000
CXR 4 - Frontier Park,Clydesdales,JASON SOBOTTKA,306,13103,2017-10-29 10:28:32.070000,2017-10-29 10:54:40.340000,1,0:12:56.750000
CXR 4 - Frontier Park,Clydesdales,JASON SOBOTTKA,306,13103,2017-10-29 10:28:32.070000,2017-10-29 10:54:40.340000,2,0:13:11.520000
CXR 4 - Frontier Park,Clydesdales,JASON SOBOTTKA,306,13103,2017-10-29 10:28:32.070000,2017-10-29 10:54:40.340000,3,-1 day
CXR 4 - Frontier Park,Clydesdales,JASON SOBOTTKA,306,13103,2017-10-29 10:28:32.070000,2017-10-29 10:54:40.340000,4, 23:33:51.730000
CXR 4 - Frontier Park,Clydesdales,JASON SOBOTTKA,306,13103,2017-10-29 10:28:32.070000,2017-10-29 10:54:40.340000,5,0:12:56.750000
CXR 4 - Frontier Park,Clydesdales,JASON SOBOTTKA,306,13103,2017-10-29 10:28:32.070000,2017-10-29 10:54:40.340000,6,0:13:11.520000
CXR 4 - Frontier Park,Clydesdales,MICHAEL HUTCHINSON,15,9274,2017-10-29 10:28:41.810000,2017-10-29 10:55:02.590000,1,0:13:07.260000
CXR 4 - Frontier Park,Clydesdales,MICHAEL HUTCHINSON,15,9274,2017-10-29 10:28:41.810000,2017-10-29 10:55:02.590000,2,0:13:13.520000
CXR 4 - Frontier Park,Clydesdales,MICHAEL HUTCHINSON,15,9274,2017-10-29 10:28:41.810000,2017-10-29 10:55:02.590000,3,-1 day
CXR 4 - Frontier Park,Clydesdales,MICHAEL HUTCHINSON,15,9274,2017-10-29 10:28:41.810000,2017-10-29 10:55:02.590000,4, 23:33:39.220000
CXR 4 - Frontier Park,Clydesdales,MICHAEL HUTCHINSON,15,9274,2017-10-29 10:28:41.810000,2017-10-29 10:55:02.590000,5,0:13:07.260000
CXR 4 - Frontier Park,Clydesdales,MICHAEL HUTCHINSON,15,9274,2017-10-29 10:28:41.810000,2017-10-29 10:55:02.590000,6,0:13:13.520000
CXR 4 - Frontier Park,Clydesdales,ROBERT BEARE,17,11420,2017-10-29 10:28:44.060000,2017-10-29 10:55:17.400000,1,0:13:17.260000
CXR 4 - Frontier Park,Clydesdales,ROBERT BEARE,17,11420,2017-10-29 10:28:44.060000,2017-10-29 10:55:17.400000,2,0:13:16.080000
CXR 4 - Frontier Park,Clydesdales,ROBERT BEARE,17,11420,2017-10-29 10:28:44.060000,2017-10-29 10:55:17.400000,3,-1 day
CXR 4 - Frontier Park,Clydesdales,ROBERT BEARE,17,11420,2017-10-29 10:28:44.060000,2017-10-29 10:55:17.400000,4, 23:33:26.660000
CXR 4 - Frontier Park,Clydesdales,ROBERT BEARE,17,11420,2017-10-29 10:28:44.060000,2017-10-29 10:55:17.400000,5,0:13:17.260000
CXR 4 - Frontier Park,Clydesdales,ROBERT BEARE,17,11420,2017-10-29 10:28:44.060000,2017-10-29 10:55:17.400000,6,0:13:16.080000
CXR 4 - Frontier Park,Clydesdales,SHAWN PEERSON,1609,11986,2017-10-29 10:28:45.810000,2017-10-29 10:55:58.830000,1,0:13:42.520000
CXR 4 - Frontier Park,Clydesdales,SHAWN PEERSON,1609,11986,2017-10-29 10:28:45.810000,2017-10-29 10:55:58.830000,2,0:13:30.500000
CXR 4 - Frontier Park,Clydesdales,SHAWN PEERSON,1609,11986,2017-10-29 10:28:45.810000,2017-10-29 10:55:58.830000,3,-1 day
CXR 4 - Frontier Park,Clydesdales,SHAWN PEERSON,1609,11986,2017-10-29 10:28:45.810000,2017-10-29 10:55:58.830000,4, 23:32:46.980000
CXR 4 - Frontier Park,Clydesdales,SHAWN PEERSON,1609,11986,2017-10-29 10:28:45.810000,2017-10-29 10:55:58.830000,5,0:13:42.520000
CXR 4 - Frontier Park,Clydesdales,SHAWN PEERSON,1609,11986,2017-10-29 10:28:45.810000,2017-10-29 10:55:58.830000,6,0:13:30.500000
CXR 4 - Frontier Park,Clydesdales,JIM WRIGHT,60,10841,2017-10-29 10:28:46.560000,2017-10-29 10:54:12.590000,1,0:12:42.570000
CXR 4 - Frontier Park,Clydesdales,JIM WRIGHT,60,10841,2017-10-29 10:28:46.560000,2017-10-29 10:54:12.590000,2,0:12:43.460000
CXR 4 - Frontier Park,Clydesdales,JIM WRIGHT,60,10841,2017-10-29 10:28:46.560000,2017-10-29 10:54:12.590000,3,-1 day
CXR 4 - Frontier Park,Clydesdales,JIM WRIGHT,60,10841,2017-10-29 10:28:46.560000,2017-10-29 10:54:12.590000,4, 23:34:33.970000
CXR 4 - Frontier Park,Clydesdales,JIM WRIGHT,60,10841,2017-10-29 10:28:46.560000,2017-10-29 10:54:12.590000,5,0:12:42.570000
CXR 4 - Frontier Park,Clydesdales,JIM WRIGHT,60,10841,2017-10-29 10:28:46.560000,2017-10-29 10:54:12.590000,6,0:12:43.460000
CXR 4 - Frontier Park,Clydesdales,MAT QUESTAD,75,9516,2017-10-29 10:28:50.050000,2017-10-29 10:56:16.350000,1,0:13:43.520000
CXR 4 - Frontier Park,Clydesdales,MAT QUESTAD,75,9516,2017-10-29 10:28:50.050000,2017-10-29 10:56:16.350000,2,0:13:42.780000
CXR 4 - Frontier Park,Clydesdales,MAT QUESTAD,75,9516,2017-10-29 10:28:50.050000,2017-10-29 10:56:16.350000,3,-1 day
CXR 4 - Frontier Park,Clydesdales,MAT QUESTAD,75,9516,2017-10-29 10:28:50.050000,2017-10-29 10:56:16.350000,4, 23:32:33.700000
CXR 4 - Frontier Park,Clydesdales,MAT QUESTAD,75,9516,2017-10-29 10:28:50.050000,2017-10-29 10:56:16.350000,5,0:13:43.520000
CXR 4 - Frontier Park,Clydesdales,MAT QUESTAD,75,9516,2017-10-29 10:28:50.050000,2017-10-29 10:56:16.350000,6,0:13:42.780000
CXR 4 - Frontier Park,Clydesdales,KEVIN JUDSON,143,12935,2017-10-29 10:28:54.810000,2017-10-29 10:54:56.580000,1,0:12:57.010000
CXR 4 - Frontier Park,Clydesdales,KEVIN JUDSON,143,12935,2017-10-29 10:28:54.810000,2017-10-29 10:54:56.580000,2,0:13:04.760000
CXR 4 - Frontier Park,Clydesdales,KEVIN JUDSON,143,12935,2017-10-29 10:28:54.810000,2017-10-29 10:54:56.580000,3,-1 day
CXR 4 - Frontier Park,Clydesdales,KEVIN JUDSON,143,12935,2017-10-29 10:28:54.810000,2017-10-29 10:54:56.580000,4, 23:33:58.230000
CXR 4 - Frontier Park,Clydesdales,KEVIN JUDSON,143,12935,2017-10-29 10:28:54.810000,2017-10-29 10:54:56.580000,5,0:12:57.010000
CXR 4 - Frontier Park,Clydesdales,KEVIN JUDSON,143,12935,2017-10-29 10:28:54.810000,2017-10-29 10:54:56.580000,6,0:13:04.760000
CXR 4 - Frontier Park,Clydesdales,GUY MADDISON,347,8798,2017-10-29 10:29:10.310000,2017-10-29 10:53:07.330000,1,0:11:57.760000
CXR 4 - Frontier Park,Clydesdales,GUY MADDISON,347,8798,2017-10-29 10:29:10.310000,2017-10-29 10:53:07.330000,2,0:11:59.260000
CXR 4 - Frontier Park,Clydesdales,GUY MADDISON,347,8798,2017-10-29 10:29:10.310000,2017-10-29 10:53:07.330000,3,-1 day
CXR 4 - Frontier Park,Clydesdales,GUY MADDISON,347,8798,2017-10-29 10:29:10.310000,2017-10-29 10:53:07.330000,4, 23:36:02.980000
CXR 4 - Frontier Park,Clydesdales,GUY MADDISON,347,8798,2017-10-29 10:29:10.310000,2017-10-29 10:53:07.330000,5,0:11:57.760000
CXR 4 - Frontier Park,Clydesdales,GUY MADDISON,347,8798,2017-10-29 10:29:10.310000,2017-10-29 10:53:07.330000,6,0:11:59.260000
CXR 4 - Frontier Park,Clydesdales,STEPHEN BOLT,120,10757,2017-10-29 10:29:11.560000,2017-10-29 10:55:42.590000,1,0:13:17.520000
CXR 4 - Frontier Park,Clydesdales,STEPHEN BOLT,120,10757,2017-10-29 10:29:11.560000,2017-10-29 10:55:42.590000,2,0:13:13.510000
CXR 4 - Frontier Park,Clydesdales,STEPHEN BOLT,120,10757,2017-10-29 10:29:11.560000,2017-10-29 10:55:42.590000,3,-1 day
CXR 4 - Frontier Park,Clydesdales,STEPHEN BOLT,120,10757,2017-10-29 10:29:11.560000,2017-10-29 10:55:42.590000,4, 23:33:28.970000
CXR 4 - Frontier Park,Clydesdales,STEPHEN BOLT,120,10757,2017-10-29 10:29:11.560000,2017-10-29 10:55:42.590000,5,0:13:17.520000
CXR 4 - Frontier Park,Clydesdales,STEPHEN BOLT,120,10757,2017-10-29 10:29:11.560000,2017-10-29 10:55:42.590000,6,0:13:13.510000
CXR 4 - Frontier Park,Clydesdales,MIKE MCHUGH,19,13768,2017-10-29 10:29:21.560000,2017-10-29 10:58:15.840000,1,0:14:22.270000
CXR 4 - Frontier Park,Clydesdales,MIKE MCHUGH,19,13768,2017-10-29 10:29:21.560000,2017-10-29 10:58:15.840000,2,0:14:32.010000
CXR 4 - Frontier Park,Clydesdales,MIKE MCHUGH,19,13768,2017-10-29 10:29:21.560000,2017-10-29 10:58:15.840000,3,-1 day
CXR 4 - Frontier Park,Clydesdales,MIKE MCHUGH,19,13768,2017-10-29 10:29:21.560000,2017-10-29 10:58:15.840000,4, 23:31:05.720000
CXR 4 - Frontier Park,Clydesdales,MIKE MCHUGH,19,13768,2017-10-29 10:29:21.560000,2017-10-29 10:58:15.840000,5,0:14:22.270000
CXR 4 - Frontier Park,Clydesdales,MIKE MCHUGH,19,13768,2017-10-29 10:29:21.560000,2017-10-29 10:58:15.840000,6,0:14:32.010000
CXR 4 - Frontier Park,Clydesdales,PHILLIP LORD,20,13533,2017-10-29 10:29:30.060000,2017-10-29 10:44:34.080000,1,0:15:04.020000
CXR 4 - Frontier Park,Clydesdales,PHILLIP LORD,20,13533,2017-10-29 10:29:30.060000,2017-10-29 10:44:34.080000,2,-1 day
CXR 4 - Frontier Park,Clydesdales,PHILLIP LORD,20,13533,2017-10-29 10:29:30.060000,2017-10-29 10:44:34.080000,3, 23:44:55.980000
CXR 4 - Frontier Park,Clydesdales,PHILLIP LORD,20,13533,2017-10-29 10:29:30.060000,2017-10-29 10:44:34.080000,4,0:15:04.020000
CXR 4 - Frontier Park,Junior Boys age 13-14,PARKER CASAZZA,35,11579,2017-10-29 11:09:32.850000,2017-10-29 11:20:16.350000,1,0:10:43.500000
CXR 4 - Frontier Park,Junior Boys age 13-14,PARKER CASAZZA,35,11579,2017-10-29 11:09:32.850000,2017-10-29 11:20:16.350000,2,-1 day
CXR 4 - Frontier Park,Junior Boys age 13-14,PARKER CASAZZA,35,11579,2017-10-29 11:09:32.850000,2017-10-29 11:20:16.350000,3, 23:49:16.500000
CXR 4 - Frontier Park,Junior Boys age 13-14,PARKER CASAZZA,35,11579,2017-10-29 11:09:32.850000,2017-10-29 11:20:16.350000,4,0:10:43.500000
CXR 4 - Frontier Park,Junior Boys age 15-16,WINSTON HACKETT,199,11742,2017-10-29 11:09:33.160000,2017-10-29 11:20:16.660000,1,0:10:43.500000
CXR 4 - Frontier Park,Junior Boys age 15-16,WINSTON HACKETT,199,11742,2017-10-29 11:09:33.160000,2017-10-29 11:20:16.660000,2,-1 day
CXR 4 - Frontier Park,Junior Boys age 15-16,WINSTON HACKETT,199,11742,2017-10-29 11:09:33.160000,2017-10-29 11:20:16.660000,3, 23:49:16.500000
CXR 4 - Frontier Park,Junior Boys age 15-16,WINSTON HACKETT,199,11742,2017-10-29 11:09:33.160000,2017-10-29 11:20:16.660000,4,0:10:43.500000
CXR 4 - Frontier Park,Junior Boys age 15-16,JACOB MILLER,337,8912,2017-10-29 11:09:40.100000,2017-10-29 11:20:18.170000,1,0:10:38.070000
CXR 4 - Frontier Park,Junior Boys age 15-16,JACOB MILLER,337,8912,2017-10-29 11:09:40.100000,2017-10-29 11:20:18.170000,2,-1 day
CXR 4 - Frontier Park,Junior Boys age 15-16,JACOB MILLER,337,8912,2017-10-29 11:09:40.100000,2017-10-29 11:20:18.170000,3, 23:49:21.930000
CXR 4 - Frontier Park,Junior Boys age 15-16,JACOB MILLER,337,8912,2017-10-29 11:09:40.100000,2017-10-29 11:20:18.170000,4,0:10:38.070000
CXR 4 - Frontier Park,Junior Boys age 15-16,ALEXANDER BENNETT,247,11739,2017-10-29 11:09:40.600000,2017-10-29 11:20:54.110000,1,0:11:13.510000
CXR 4 - Frontier Park,Junior Boys age 15-16,ALEXANDER BENNETT,247,11739,2017-10-29 11:09:40.600000,2017-10-29 11:20:54.110000,2,-1 day
CXR 4 - Frontier Park,Junior Boys age 15-16,ALEXANDER BENNETT,247,11739,2017-10-29 11:09:40.600000,2017-10-29 11:20:54.110000,3, 23:48:46.490000
CXR 4 - Frontier Park,Junior Boys age 15-16,ALEXANDER BENNETT,247,11739,2017-10-29 11:09:40.600000,2017-10-29 11:20:54.110000,4,0:11:13.510000
CXR 4 - Frontier Park,Junior Boys age 15-16,HOLDEN BERG,328,5198,2017-10-29 11:09:43.600000,2017-10-29 11:20:17.850000,1,0:10:34.250000
CXR 4 - Frontier Park,Junior Boys age 15-16,HOLDEN BERG,328,5198,2017-10-29 11:09:43.600000,2017-10-29 11:20:17.850000,2,-1 day
CXR 4 - Frontier Park,Junior Boys age 15-16,HOLDEN BERG,328,5198,2017-10-29 11:09:43.600000,2017-10-29 11:20:17.850000,3, 23:49:25.750000
CXR 4 - Frontier Park,Junior Boys age 15-16,HOLDEN BERG,328,5198,2017-10-29 11:09:43.600000,2017-10-29 11:20:17.850000,4,0:10:34.250000
CXR 4 - Frontier Park,Junior Boys age 13-14,JACK HARRIS,64,5419,2017-10-29 11:09:51.590000,2017-10-29 11:21:36.110000,1,0:11:44.520000
CXR 4 - Frontier Park,Junior Boys age 13-14,JACK HARRIS,64,5419,2017-10-29 11:09:51.590000,2017-10-29 11:21:36.110000,2,-1 day
CXR 4 - Frontier Park,Junior Boys age 13-14,JACK HARRIS,64,5419,2017-10-29 11:09:51.590000,2017-10-29 11:21:36.110000,3, 23:48:15.480000
CXR 4 - Frontier Park,Junior Boys age 13-14,JACK HARRIS,64,5419,2017-10-29 11:09:51.590000,2017-10-29 11:21:36.110000,4,0:11:44.520000
CXR 4 - Frontier Park,Junior Boys age 15-16,LIAM BARBER,208,10444,2017-10-29 11:10:17.840000,2017-10-29 11:22:05.110000,1,0:11:47.270000
CXR 4 - Frontier Park,Junior Boys age 15-16,LIAM BARBER,208,10444,2017-10-29 11:10:17.840000,2017-10-29 11:22:05.110000,2,-1 day
CXR 4 - Frontier Park,Junior Boys age 15-16,LIAM BARBER,208,10444,2017-10-29 11:10:17.840000,2017-10-29 11:22:05.110000,3, 23:48:12.730000
CXR 4 - Frontier Park,Junior Boys age 15-16,LIAM BARBER,208,10444,2017-10-29 11:10:17.840000,2017-10-29 11:22:05.110000,4,0:11:47.270000
CXR 4 - Frontier Park,Junior Boys age 13-14,STEINER CHRISTENSEN,32,11171,2017-10-29 11:10:18.590000,2017-10-29 11:21:58.110000,1,0:11:39.520000
CXR 4 - Frontier Park,Junior Boys age 13-14,STEINER CHRISTENSEN,32,11171,2017-10-29 11:10:18.590000,2017-10-29 11:21:58.110000,2,-1 day
CXR 4 - Frontier Park,Junior Boys age 13-14,STEINER CHRISTENSEN,32,11171,2017-10-29 11:10:18.590000,2017-10-29 11:21:58.110000,3, 23:48:20.480000
CXR 4 - Frontier Park,Junior Boys age 13-14,STEINER CHRISTENSEN,32,11171,2017-10-29 11:10:18.590000,2017-10-29 11:21:58.110000,4,0:11:39.520000
CXR 4 - Frontier Park,Junior Boys age 13-14,EUAN MCELWAINE,150,11195,2017-10-29 11:10:19.840000,2017-10-29 11:22:01.610000,1,0:11:41.770000
CXR 4 - Frontier Park,Junior Boys age 13-14,EUAN MCELWAINE,150,11195,2017-10-29 11:10:19.840000,2017-10-29 11:22:01.610000,2,-1 day
CXR 4 - Frontier Park,Junior Boys age 13-14,EUAN MCELWAINE,150,11195,2017-10-29 11:10:19.840000,2017-10-29 11:22:01.610000,3, 23:48:18.230000
CXR 4 - Frontier Park,Junior Boys age 13-14,EUAN MCELWAINE,150,11195,2017-10-29 11:10:19.840000,2017-10-29 11:22:01.610000,4,0:11:41.770000
CXR 4 - Frontier Park,Junior Boys age 13-14,HENRY KAESER,99,943,2017-10-29 11:10:21.590000,2017-10-29 11:21:59.110000,1,0:11:37.520000
CXR 4 - Frontier Park,Junior Boys age 13-14,HENRY KAESER,99,943,2017-10-29 11:10:21.590000,2017-10-29 11:21:59.110000,2,-1 day
CXR 4 - Frontier Park,Junior Boys age 13-14,HENRY KAESER,99,943,2017-10-29 11:10:21.590000,2017-10-29 11:21:59.110000,3, 23:48:22.480000
CXR 4 - Frontier Park,Junior Boys age 13-14,HENRY KAESER,99,943,2017-10-29 11:10:21.590000,2017-10-29 11:21:59.110000,4,0:11:37.520000
CXR 4 - Frontier Park,Junior Boys age 13-14,LIAM O'BRIEN,314,6576,2017-10-29 11:10:29.600000,2017-10-29 11:22:08.110000,1,0:11:38.510000
CXR 4 - Frontier Park,Junior Boys age 13-14,LIAM O'BRIEN,314,6576,2017-10-29 11:10:29.600000,2017-10-29 11:22:08.110000,2,-1 day
CXR 4 - Frontier Park,Junior Boys age 13-14,LIAM O'BRIEN,314,6576,2017-10-29 11:10:29.600000,2017-10-29 11:22:08.110000,3, 23:48:21.490000
CXR 4 - Frontier Park,Junior Boys age 13-14,LIAM O'BRIEN,314,6576,2017-10-29 11:10:29.600000,2017-10-29 11:22:08.110000,4,0:11:38.510000
CXR 4 - Frontier Park,Junior Boys age 13-14,PARKER ANDERSON,294,12877,2017-10-29 11:10:31.850000,2017-10-29 11:22:39.870000,1,0:12:08.020000
CXR 4 - Frontier Park,Junior Boys age 13-14,PARKER ANDERSON,294,12877,2017-10-29 11:10:31.850000,2017-10-29 11:22:39.870000,2,-1 day
CXR 4 - Frontier Park,Junior Boys age 13-14,PARKER ANDERSON,294,12877,2017-10-29 11:10:31.850000,2017-10-29 11:22:39.870000,3, 23:47:51.980000
CXR 4 - Frontier Park,Junior Boys age 13-14,PARKER ANDERSON,294,12877,2017-10-29 11:10:31.850000,2017-10-29 11:22:39.870000,4,0:12:08.020000
CXR 4 - Frontier Park,Junior Girls age 15-16,ADDISON LECKRONE,747,8786,2017-10-29 11:10:34.110000,2017-10-29 11:22:41.620000,1,0:12:07.510000
CXR 4 - Frontier Park,Junior Girls age 15-16,ADDISON LECKRONE,747,8786,2017-10-29 11:10:34.110000,2017-10-29 11:22:41.620000,2,-1 day
CXR 4 - Frontier Park,Junior Girls age 15-16,ADDISON LECKRONE,747,8786,2017-10-29 11:10:34.110000,2017-10-29 11:22:41.620000,3, 23:47:52.490000
